hour,day_of_week,is_weekend,month,is_monsoon,road_type,road_length_m,congestion_score
12,6,1,2,0,primary,1926.9,0.534
14,5,1,7,1,secondary,1539.9,0.653
16,6,1,12,0,primary,642.8,0.569
15,2,0,2,0,secondary,902.2,0.774
0,4,0,12,0,residential,671.7,0.05
3,0,0,9,1,residential,1564.6,0.085
0,6,1,8,1,trunk,453.6,0.05
21,0,0,4,0,secondary,1263.8,0.574
11,4,0,5,0,secondary,750.0,0.64
1,0,0,7,1,tertiary,924.2,0.05
6,5,1,3,0,trunk,188.9,0.178
0,5,1,11,1,residential,1355.8,0.08
10,2,0,8,1,secondary,1070.6,0.836
9,0,0,1,0,trunk,839.2,1.0
12,6,1,2,0,residential,1763.3,0.339
21,6,1,2,0,tertiary,427.7,0.365
0,6,1,12,0,secondary,621.9,0.086
22,2,0,7,1,trunk,952.9,0.405
7,6,1,12,0,residential,1740.3,0.195
14,2,0,8,1,tertiary,1701.6,0.716
17,1,0,5,0,secondary,864.9,1.0
11,1,0,4,0,trunk,1115.8,0.717
22,4,0,7,1,trunk,830.5,0.421
17,5,1,12,0,primary,1052.1,0.867
1,2,0,2,0,tertiary,1296.9,0.05
6,3,0,4,0,tertiary,1076.6,0.401
23,3,0,2,0,trunk,1765.7,0.192
14,4,0,1,0,secondary,358.4,0.647
0,4,0,11,1,tertiary,623.9,0.05
2,5,1,3,0,primary,1592.6,0.052
10,2,0,8,1,trunk,1241.1,0.95
1,3,0,3,0,tertiary,832.1,0.077
17,3,0,3,0,secondary,161.9,1.0
20,1,0,7,1,tertiary,921.2,0.893
20,5,1,6,1,primary,1931.6,0.6
3,1,0,7,1,residential,938.1,0.141
18,5,1,12,0,secondary,1499.6,0.779
23,1,0,5,0,trunk,796.9,0.172
13,3,0,6,1,tertiary,1570.0,0.9
3,6,1,3,0,primary,1683.1,0.054
0,1,0,9,1,trunk,1772.6,0.12
9,1,0,9,1,trunk,319.6,1.0
3,1,0,11,1,residential,804.4,0.083
17,4,0,7,1,trunk,1228.5,1.0
15,4,0,7,1,secondary,1151.4,0.811
9,0,0,9,1,secondary,680.9,1.0
19,0,0,11,1,tertiary,1590.4,1.0
8,1,0,8,1,primary,932.8,1.0
15,4,0,7,1,primary,168.8,1.0
14,6,1,11,1,secondary,1121.7,0.559
2,6,1,10,1,secondary,1241.4,0.101
12,6,1,1,0,secondary,925.2,0.531
0,1,0,6,1,residential,1070.2,0.123
22,0,0,11,1,primary,1141.7,0.381
0,5,1,8,1,tertiary,107.3,0.054
20,5,1,10,1,secondary,1684.2,0.581
14,6,1,10,1,residential,1398.6,0.477
21,6,1,7,1,secondary,229.4,0.491
12,1,0,7,1,residential,1475.7,0.744
16,3,0,2,0,residential,1809.0,0.759
12,1,0,9,1,primary,521.5,0.944
4,5,1,7,1,secondary,640.9,0.05
19,2,0,7,1,residential,764.2,1.0
18,3,0,8,1,primary,1566.6,1.0
7,6,1,5,0,trunk,1317.2,0.483
9,0,0,3,0,primary,1322.9,1.0
17,5,1,1,0,primary,1416.2,0.875
16,4,0,4,0,tertiary,1839.9,0.809
0,6,1,11,1,trunk,367.7,0.083
7,6,1,7,1,tertiary,100.5,0.236
13,4,0,1,0,primary,1858.4,0.841
19,1,0,4,0,secondary,224.5,1.0
9,0,0,5,0,primary,1859.3,1.0
20,3,0,6,1,trunk,1394.5,1.0
13,6,1,2,0,secondary,986.7,0.517
23,6,1,10,1,secondary,1618.4,0.171
19,2,0,3,0,primary,232.7,1.0
8,2,0,6,1,residential,817.8,1.0
21,1,0,10,1,tertiary,153.4,0.611
2,0,0,4,0,primary,1092.5,0.134
15,1,0,11,1,secondary,1295.0,0.906
4,1,0,5,0,residential,770.4,0.121
13,5,1,2,0,secondary,1645.5,0.446
1,1,0,9,1,tertiary,1488.0,0.05
9,5,1,1,0,primary,1751.7,0.402
16,4,0,3,0,trunk,1801.5,1.0
6,6,1,6,1,secondary,712.3,0.23
8,6,1,3,0,tertiary,1277.7,0.316
17,5,1,7,1,primary,1018.2,1.0
2,6,1,4,0,trunk,603.3,0.05
2,1,0,12,0,tertiary,1560.5,0.05
14,5,1,5,0,trunk,222.0,0.52
11,5,1,9,1,secondary,1356.3,0.456
11,5,1,6,1,tertiary,864.5,0.52
0,5,1,11,1,residential,261.9,0.105
23,2,0,10,1,residential,476.1,0.113
7,0,0,6,1,trunk,582.1,1.0
19,6,1,5,0,tertiary,1789.5,0.543
22,2,0,5,0,primary,169.3,0.275
5,6,1,12,0,secondary,259.6,0.05
15,4,0,8,1,secondary,79.4,1.0
21,1,0,10,1,primary,1705.8,0.622
20,1,0,3,0,trunk,360.2,0.92
12,1,0,1,0,tertiary,1378.6,0.638
11,5,1,7,1,secondary,1781.8,0.473
15,2,0,7,1,tertiary,1479.8,0.788
7,4,0,4,0,trunk,1181.9,1.0
9,1,0,2,0,primary,1177.8,1.0
16,4,0,6,1,residential,1116.5,1.0
5,6,1,9,1,primary,1373.8,0.057
16,1,0,10,1,residential,1060.9,0.82
2,4,0,10,1,trunk,892.7,0.05
21,4,0,5,0,residential,1524.0,0.343
20,5,1,12,0,primary,1673.5,0.474
13,1,0,11,1,tertiary,1373.9,0.791
14,0,0,4,0,secondary,922.6,0.734
16,3,0,6,1,trunk,931.4,1.0
18,4,0,1,0,secondary,117.4,1.0
4,0,0,5,0,residential,1596.6,0.203
18,0,0,8,1,tertiary,455.9,1.0
17,2,0,8,1,residential,420.8,1.0
4,2,0,11,1,tertiary,1658.2,0.179
20,0,0,10,1,residential,207.4,0.8
19,5,1,11,1,primary,285.5,0.939
15,1,0,10,1,primary,1483.2,0.923
20,2,0,3,0,residential,211.0,0.539
13,5,1,7,1,tertiary,992.7,0.502
15,5,1,10,1,secondary,725.8,0.562
22,5,1,1,0,trunk,533.5,0.265
21,6,1,4,0,primary,1320.3,0.422
20,6,1,9,1,secondary,398.0,0.547
18,0,0,1,0,residential,625.7,1.0
12,5,1,12,0,tertiary,461.1,0.414
1,4,0,7,1,primary,1615.6,0.1
12,3,0,3,0,secondary,304.9,0.659
9,3,0,12,0,tertiary,1971.7,0.886
1,6,1,7,1,primary,888.6,0.096
7,3,0,8,1,trunk,1086.7,1.0
3,0,0,1,0,residential,363.8,0.064
19,0,0,9,1,tertiary,968.3,1.0
23,0,0,11,1,primary,939.4,0.144
12,2,0,8,1,residential,1493.4,0.671
14,4,0,1,0,secondary,1620.8,0.711
7,3,0,11,1,residential,1747.8,0.787
8,6,1,8,1,trunk,1955.5,0.551
0,6,1,10,1,trunk,1446.5,0.05
15,4,0,5,0,trunk,1446.7,0.753
12,2,0,3,0,secondary,1553.3,0.647
6,1,0,5,0,secondary,98.4,0.428
19,6,1,9,1,secondary,100.8,0.847
12,6,1,8,1,tertiary,708.2,0.57
6,6,1,12,0,trunk,896.6,0.148
13,1,0,9,1,secondary,715.9,0.925
4,6,1,11,1,secondary,152.8,0.067
15,6,1,3,0,residential,1915.5,0.423
21,1,0,1,0,trunk,1545.0,0.674
8,4,0,11,1,primary,1093.8,1.0
22,3,0,12,0,primary,259.3,0.346
9,2,0,12,0,secondary,167.2,1.0
10,5,1,8,1,residential,297.4,0.283
16,0,0,1,0,trunk,1085.1,1.0
3,6,1,11,1,residential,1998.5,0.181
4,0,0,6,1,secondary,1867.6,0.107
20,3,0,2,0,primary,74.4,0.821
17,3,0,9,1,residential,584.5,1.0
9,0,0,5,0,residential,1778.4,0.785
9,3,0,9,1,trunk,704.6,1.0
9,1,0,6,1,secondary,669.1,1.0
18,5,1,12,0,residential,1449.0,0.617
7,5,1,10,1,tertiary,222.5,0.251
5,5,1,11,1,secondary,1330.3,0.156
0,0,0,5,0,primary,1769.6,0.05
1,5,1,8,1,primary,734.7,0.152
3,4,0,10,1,residential,1470.4,0.074
20,2,0,8,1,residential,344.3,0.864
13,0,0,12,0,primary,754.7,0.877
22,2,0,11,1,secondary,498.7,0.402
9,0,0,7,1,secondary,1851.9,1.0
0,3,0,3,0,trunk,1483.5,0.05
16,0,0,6,1,residential,825.3,0.963
18,4,0,1,0,tertiary,1886.2,1.0
20,4,0,4,0,tertiary,1865.6,0.68
13,1,0,6,1,residential,1078.5,0.888
16,3,0,8,1,trunk,1276.5,1.0
4,2,0,12,0,tertiary,233.5,0.073
13,3,0,7,1,secondary,234.0,0.945
19,3,0,5,0,residential,637.8,0.843
19,5,1,4,0,secondary,812.1,0.679
15,0,0,10,1,secondary,1188.2,0.913
13,5,1,3,0,trunk,1433.6,0.574
8,4,0,3,0,residential,322.7,0.946
15,1,0,4,0,primary,1730.0,0.806
4,5,1,9,1,residential,817.0,0.12
8,0,0,5,0,primary,1264.6,1.0
8,3,0,7,1,tertiary,1444.3,1.0
4,2,0,7,1,trunk,832.2,0.173
18,1,0,2,0,residential,772.9,1.0
14,0,0,4,0,tertiary,1391.0,0.637
10,2,0,11,1,residential,106.9,0.794
10,0,0,11,1,primary,741.2,1.0
16,0,0,8,1,residential,868.0,0.971
16,2,0,2,0,secondary,1114.0,0.875
13,0,0,8,1,trunk,1557.4,1.0
19,2,0,9,1,secondary,1292.6,1.0
4,2,0,9,1,trunk,281.5,0.18
21,1,0,6,1,secondary,653.0,0.609
13,0,0,5,0,primary,251.2,0.766
18,5,1,2,0,primary,1325.5,0.913
7,4,0,11,1,primary,1277.2,1.0
16,6,1,11,1,secondary,1884.3,0.627
22,0,0,11,1,primary,312.6,0.483
4,3,0,8,1,primary,1833.3,0.086
19,0,0,10,1,primary,1378.2,1.0
15,4,0,5,0,primary,1828.7,0.816
17,4,0,12,0,secondary,374.8,1.0
20,0,0,7,1,tertiary,1664.8,0.888
23,2,0,1,0,secondary,1404.3,0.106
7,3,0,7,1,tertiary,677.8,1.0
4,4,0,1,0,secondary,514.1,0.051
12,2,0,7,1,secondary,1981.8,0.772
18,4,0,1,0,primary,1732.9,1.0
17,4,0,1,0,primary,1413.1,1.0
6,3,0,9,1,secondary,1115.0,0.533
16,5,1,8,1,secondary,1582.7,0.669
6,0,0,8,1,primary,169.8,0.63
2,6,1,7,1,trunk,1489.0,0.119
14,3,0,11,1,residential,376.3,0.736
2,2,0,12,0,primary,1952.3,0.085
0,6,1,11,1,secondary,936.0,0.07
21,1,0,12,0,trunk,651.1,0.573
17,3,0,4,0,tertiary,1099.0,1.0
7,2,0,10,1,secondary,1421.8,1.0
20,6,1,9,1,residential,1307.5,0.403
10,2,0,10,1,primary,153.4,0.854
7,2,0,6,1,trunk,1033.1,1.0
4,4,0,11,1,secondary,562.0,0.074
3,3,0,2,0,trunk,102.2,0.05
10,4,0,8,1,tertiary,455.5,0.859
8,5,1,10,1,trunk,1355.0,0.533
21,6,1,10,1,tertiary,175.7,0.365
20,0,0,3,0,residential,1211.8,0.695
16,4,0,11,1,primary,585.9,1.0
2,4,0,10,1,primary,972.8,0.068
8,2,0,9,1,tertiary,1095.3,1.0
1,4,0,3,0,residential,408.5,0.05
16,3,0,6,1,trunk,1688.6,1.0
0,6,1,1,0,trunk,1293.6,0.071
0,2,0,8,1,primary,206.7,0.085
21,5,1,6,1,residential,676.9,0.37
19,1,0,6,1,tertiary,1989.2,1.0
13,4,0,1,0,trunk,573.6,0.739
19,5,1,1,0,primary,252.7,0.788
4,6,1,4,0,residential,1721.5,0.05
8,5,1,3,0,tertiary,1260.3,0.305
15,5,1,1,0,primary,314.1,0.508
11,0,0,10,1,primary,816.6,0.91
8,6,1,7,1,primary,1261.9,0.454
15,5,1,8,1,secondary,1683.4,0.543
7,0,0,11,1,trunk,464.6,1.0
21,4,0,10,1,primary,1892.2,0.613
22,5,1,7,1,secondary,570.7,0.262
20,6,1,11,1,primary,1034.5,0.657
21,1,0,3,0,secondary,80.0,0.483
18,3,0,6,1,residential,535.9,1.0
20,6,1,3,0,trunk,1705.5,0.351
12,2,0,8,1,tertiary,1469.0,0.736
10,3,0,9,1,tertiary,97.7,0.922
12,2,0,9,1,residential,1074.0,0.7
15,0,0,4,0,primary,150.0,0.908
5,2,0,6,1,tertiary,840.2,0.225
14,4,0,9,1,tertiary,315.7,0.675
20,4,0,5,0,tertiary,937.5,0.684
22,2,0,6,1,primary,691.4,0.471
6,6,1,4,0,residential,128.7,0.09
3,6,1,2,0,trunk,253.7,0.05
12,5,1,2,0,secondary,1092.9,0.405
20,4,0,6,1,tertiary,1149.5,0.83
18,4,0,2,0,secondary,530.0,1.0
2,4,0,11,1,trunk,947.5,0.085
14,5,1,2,0,primary,1063.6,0.523
12,3,0,12,0,residential,624.3,0.517
6,3,0,1,0,tertiary,1113.7,0.501
16,2,0,10,1,secondary,905.1,1.0
7,5,1,7,1,trunk,1550.8,0.481
20,2,0,8,1,residential,1409.6,0.79
18,1,0,12,0,trunk,864.9,1.0
22,4,0,11,1,residential,1620.1,0.371
23,2,0,9,1,primary,1102.4,0.2
10,1,0,12,0,primary,1815.1,0.692
14,6,1,10,1,primary,1298.4,0.492
4,3,0,1,0,tertiary,671.2,0.158
15,2,0,1,0,secondary,1818.0,0.787
9,2,0,10,1,tertiary,1098.6,1.0
14,3,0,10,1,tertiary,779.9,0.839
16,0,0,4,0,primary,1017.2,0.962
7,3,0,4,0,primary,1573.5,1.0
18,2,0,2,0,secondary,1486.3,1.0
23,2,0,6,1,trunk,1447.8,0.224
1,5,1,3,0,tertiary,727.7,0.05
15,0,0,2,0,residential,1987.9,0.63
6,2,0,2,0,tertiary,1214.0,0.351
16,6,1,7,1,secondary,310.9,0.701
8,5,1,1,0,secondary,1073.1,0.349
2,0,0,7,1,primary,1573.3,0.05
8,1,0,4,0,tertiary,1375.5,1.0
0,1,0,11,1,residential,1942.5,0.053
2,5,1,7,1,secondary,1205.2,0.05
15,0,0,3,0,tertiary,344.0,0.616
2,2,0,11,1,secondary,1896.9,0.146
3,3,0,3,0,secondary,1353.7,0.105
8,5,1,12,0,tertiary,1095.2,0.242
5,3,0,1,0,secondary,1652.8,0.233
20,3,0,3,0,secondary,550.1,0.748
10,5,1,6,1,secondary,138.6,0.48
7,4,0,1,0,primary,569.4,1.0
20,4,0,10,1,secondary,972.9,1.0
16,3,0,1,0,tertiary,866.7,0.839
21,1,0,4,0,tertiary,763.7,0.437
11,4,0,9,1,primary,1075.3,0.803
8,1,0,10,1,trunk,1566.9,1.0
1,0,0,6,1,tertiary,1002.2,0.05
6,4,0,1,0,residential,1266.3,0.365
20,3,0,1,0,trunk,1363.9,0.814
0,2,0,5,0,residential,1774.7,0.05
10,0,0,6,1,residential,1374.8,0.72
10,4,0,10,1,trunk,1286.0,0.993
12,6,1,10,1,residential,1737.4,0.521
22,1,0,3,0,secondary,380.0,0.328
0,0,0,7,1,secondary,1395.9,0.114
1,6,1,7,1,trunk,965.2,0.092
7,2,0,10,1,primary,1535.5,1.0
2,6,1,5,0,secondary,1675.1,0.091
12,0,0,3,0,secondary,471.8,0.683
17,3,0,11,1,primary,575.7,1.0
10,2,0,3,0,secondary,559.4,0.718
19,1,0,3,0,tertiary,517.7,1.0
22,0,0,1,0,primary,238.2,0.399
4,3,0,9,1,trunk,384.0,0.184
10,0,0,11,1,trunk,1680.5,1.0
22,1,0,6,1,secondary,1529.9,0.425
15,3,0,3,0,trunk,597.3,0.808
23,5,1,9,1,tertiary,845.4,0.131
17,6,1,10,1,residential,943.8,0.741
6,3,0,2,0,tertiary,56.8,0.429
1,4,0,1,0,residential,529.7,0.119
7,3,0,1,0,secondary,996.1,0.985
10,3,0,8,1,secondary,871.7,0.881
6,3,0,3,0,trunk,333.9,0.461
17,4,0,8,1,residential,1736.7,1.0
23,5,1,3,0,tertiary,428.8,0.097
13,1,0,10,1,secondary,373.2,1.0
16,6,1,4,0,secondary,1068.0,0.532
10,1,0,12,0,secondary,474.1,0.655
19,0,0,7,1,secondary,996.4,1.0
1,5,1,11,1,primary,1997.4,0.05
5,2,0,6,1,secondary,411.8,0.261
14,5,1,1,0,trunk,1347.4,0.538
20,4,0,4,0,trunk,1427.2,0.904
11,0,0,5,0,residential,1822.3,0.482
22,4,0,12,0,secondary,433.4,0.351
11,1,0,6,1,trunk,1647.0,0.911
7,1,0,12,0,trunk,921.2,1.0
19,0,0,12,0,trunk,92.2,1.0
7,6,1,1,0,trunk,1296.1,0.353
11,4,0,6,1,primary,1042.1,1.0
11,6,1,8,1,secondary,488.7,0.575
15,0,0,9,1,residential,1754.3,0.675
13,4,0,5,0,trunk,1660.3,0.797
14,5,1,11,1,tertiary,378.0,0.552
8,4,0,4,0,tertiary,1910.6,0.985
17,5,1,7,1,trunk,315.9,1.0
14,6,1,11,1,primary,1505.2,0.619
20,5,1,12,0,tertiary,1790.0,0.458
3,6,1,2,0,primary,1789.7,0.1
13,1,0,11,1,tertiary,1958.0,0.755
21,3,0,8,1,residential,1797.9,0.552
8,0,0,12,0,tertiary,1158.4,0.907
9,3,0,1,0,secondary,440.7,1.0
9,6,1,6,1,secondary,1957.9,0.402
13,2,0,5,0,secondary,323.5,0.734
7,2,0,1,0,secondary,983.0,0.985
11,1,0,12,0,tertiary,420.6,0.625
10,5,1,7,1,trunk,532.5,0.624
19,5,1,6,1,secondary,1466.9,0.934
11,1,0,12,0,residential,587.5,0.493
14,2,0,8,1,trunk,953.9,0.852
9,2,0,3,0,trunk,856.5,1.0
7,0,0,8,1,primary,947.4,1.0
1,0,0,3,0,tertiary,1999.1,0.062
9,4,0,1,0,tertiary,813.9,0.824
3,0,0,12,0,trunk,990.6,0.05
22,4,0,11,1,primary,99.8,0.412
23,0,0,8,1,secondary,1412.3,0.203
23,6,1,5,0,trunk,387.3,0.204
6,0,0,12,0,residential,613.9,0.38
8,0,0,3,0,primary,165.0,1.0
21,1,0,2,0,primary,1611.4,0.564
11,6,1,1,0,secondary,221.9,0.429
17,2,0,1,0,residential,859.7,0.909
13,3,0,6,1,primary,571.2,0.972
10,3,0,1,0,trunk,734.8,0.887
8,5,1,3,0,residential,974.6,0.235
7,4,0,7,1,primary,254.2,1.0
3,0,0,12,0,residential,389.6,0.05
8,1,0,6,1,trunk,426.0,1.0
12,0,0,11,1,residential,1928.8,0.635
15,1,0,6,1,tertiary,470.1,0.981
1,3,0,4,0,residential,1798.5,0.055
4,2,0,12,0,primary,1114.2,0.113
9,2,0,12,0,secondary,636.3,1.0
23,6,1,1,0,trunk,885.6,0.148
18,1,0,6,1,secondary,1634.5,1.0
18,5,1,11,1,trunk,1171.4,1.0
18,0,0,12,0,tertiary,1556.6,1.0
21,4,0,2,0,secondary,1677.5,0.511
19,3,0,12,0,primary,1988.2,1.0
20,1,0,9,1,trunk,922.6,1.0
23,0,0,6,1,trunk,1733.9,0.225
20,1,0,5,0,tertiary,1650.6,0.728
4,3,0,7,1,tertiary,1307.3,0.05
20,4,0,7,1,residential,1793.8,0.781
2,0,0,6,1,primary,1906.8,0.061
14,1,0,5,0,secondary,87.5,0.629
13,3,0,8,1,residential,1254.2,0.695
2,0,0,8,1,primary,1045.8,0.129
8,0,0,9,1,trunk,1595.1,1.0
7,1,0,12,0,primary,1987.1,1.0
14,4,0,3,0,primary,1145.8,0.66
12,0,0,12,0,residential,1303.7,0.499
0,0,0,8,1,secondary,1199.8,0.079
12,5,1,7,1,primary,1769.1,0.61
13,4,0,7,1,primary,1956.2,1.0
21,1,0,10,1,primary,1497.5,0.628
20,5,1,8,1,residential,1801.5,0.355
13,1,0,4,0,secondary,1641.6,0.795
19,5,1,6,1,primary,812.7,1.0
0,6,1,12,0,tertiary,740.7,0.05
16,5,1,1,0,primary,712.5,0.633
1,4,0,4,0,primary,861.4,0.05
19,1,0,6,1,primary,1399.1,1.0
11,3,0,5,0,tertiary,1610.0,0.575
18,4,0,12,0,tertiary,1560.9,1.0
13,0,0,7,1,primary,775.0,1.0
19,5,1,10,1,trunk,1938.9,1.0
20,4,0,2,0,tertiary,1242.0,0.704
17,1,0,7,1,residential,1067.7,1.0
2,3,0,8,1,tertiary,1148.8,0.175
2,0,0,8,1,residential,905.8,0.23
1,2,0,4,0,residential,711.0,0.05
6,5,1,2,0,tertiary,1646.1,0.066
4,1,0,10,1,tertiary,152.3,0.21
17,3,0,1,0,secondary,1896.3,1.0
9,4,0,7,1,residential,1708.1,1.0
15,2,0,4,0,tertiary,1887.9,0.696
21,5,1,8,1,tertiary,443.8,0.42
15,0,0,9,1,primary,383.0,1.0
0,1,0,8,1,trunk,223.5,0.103
0,1,0,11,1,secondary,1614.3,0.09
3,6,1,7,1,primary,1214.7,0.117
18,3,0,6,1,residential,1423.4,1.0
12,3,0,2,0,trunk,86.0,0.746
12,2,0,5,0,tertiary,1796.8,0.666
18,2,0,12,0,residential,1449.2,1.0
13,5,1,3,0,secondary,1394.5,0.551
14,1,0,7,1,primary,86.4,0.822
20,6,1,1,0,secondary,1462.1,0.534
16,5,1,5,0,residential,743.6,0.453
10,4,0,3,0,primary,1429.2,0.701
16,6,1,7,1,tertiary,1753.4,0.596
6,6,1,4,0,trunk,927.1,0.163
19,0,0,9,1,primary,393.6,1.0
17,3,0,7,1,primary,1580.5,1.0
7,5,1,11,1,residential,1812.8,0.321
20,5,1,1,0,trunk,1939.9,0.531
10,1,0,12,0,residential,1225.6,0.594
14,3,0,4,0,primary,1080.8,0.71
22,4,0,1,0,primary,359.0,0.375
18,1,0,11,1,residential,1097.6,1.0
12,5,1,11,1,primary,668.8,0.75
5,0,0,7,1,residential,836.3,0.106
1,0,0,1,0,residential,1893.6,0.05
13,6,1,6,1,trunk,1776.9,0.622
4,5,1,6,1,residential,753.0,0.05
18,1,0,9,1,tertiary,538.6,1.0
23,2,0,11,1,tertiary,84.6,0.18
18,4,0,7,1,secondary,1077.7,1.0
12,4,0,1,0,trunk,283.6,0.721
8,2,0,10,1,trunk,813.0,1.0
10,1,0,3,0,trunk,1433.9,0.739
7,6,1,2,0,tertiary,1342.5,0.233
14,4,0,2,0,trunk,132.8,0.782
9,5,1,9,1,residential,1057.0,0.396
22,6,1,11,1,secondary,1828.5,0.272
8,6,1,6,1,primary,399.7,0.441
8,2,0,5,0,primary,1040.5,1.0
6,6,1,8,1,trunk,1065.7,0.092
9,1,0,6,1,primary,942.8,1.0
7,4,0,3,0,primary,1650.5,1.0
1,5,1,12,0,primary,914.4,0.05
13,3,0,8,1,tertiary,701.4,0.709
10,3,0,11,1,residential,1440.3,0.869
12,6,1,8,1,secondary,473.7,0.592
15,2,0,2,0,tertiary,1540.7,0.8
2,6,1,7,1,secondary,342.2,0.059
8,4,0,12,0,secondary,1923.4,1.0
8,5,1,4,0,residential,638.4,0.212
5,5,1,8,1,tertiary,1501.9,0.16
1,6,1,7,1,primary,557.8,0.15
8,6,1,2,0,trunk,786.8,0.451
0,5,1,1,0,primary,1659.2,0.05
21,4,0,4,0,tertiary,1858.1,0.437
20,3,0,3,0,residential,1064.6,0.539
15,3,0,8,1,residential,690.5,0.578
7,2,0,8,1,primary,602.1,1.0
0,6,1,3,0,trunk,1312.6,0.107
5,3,0,6,1,residential,1930.0,0.194
15,2,0,7,1,secondary,935.8,1.0
10,5,1,5,0,primary,507.0,0.381
16,6,1,10,1,secondary,1229.9,0.701
11,2,0,4,0,residential,1330.6,0.504
21,0,0,10,1,tertiary,904.2,0.53
8,3,0,7,1,tertiary,1033.4,1.0
22,6,1,1,0,primary,1892.5,0.313
23,5,1,8,1,residential,1556.4,0.171
8,6,1,4,0,trunk,1103.3,0.487
23,1,0,9,1,residential,172.4,0.179
8,5,1,11,1,tertiary,488.2,0.241
18,4,0,12,0,residential,1802.2,1.0
8,6,1,3,0,tertiary,168.3,0.308
19,6,1,5,0,trunk,1541.1,0.883
16,3,0,12,0,trunk,1436.9,1.0
17,5,1,10,1,primary,1101.6,1.0
8,5,1,3,0,residential,372.8,0.343
14,6,1,8,1,primary,267.3,0.528
17,0,0,6,1,residential,289.1,1.0
5,0,0,12,0,residential,462.7,0.245
7,5,1,9,1,residential,435.1,0.195
22,5,1,4,0,primary,1159.9,0.271
13,6,1,12,0,primary,877.2,0.471
9,5,1,11,1,residential,1253.8,0.335
13,3,0,7,1,secondary,1874.6,0.771
4,1,0,5,0,residential,1160.5,0.062
8,3,0,7,1,trunk,876.0,1.0
21,3,0,2,0,residential,1692.1,0.453
21,4,0,6,1,residential,1238.9,0.526
17,2,0,12,0,secondary,424.9,1.0
16,0,0,1,0,trunk,418.8,1.0
2,1,0,8,1,secondary,539.7,0.131
3,0,0,6,1,tertiary,1059.9,0.065
5,0,0,9,1,primary,1662.0,0.161
0,3,0,1,0,residential,939.6,0.082
20,3,0,11,1,trunk,435.0,1.0
12,6,1,5,0,tertiary,525.4,0.546
6,1,0,7,1,tertiary,364.6,0.517
11,1,0,4,0,secondary,1639.9,0.627
2,0,0,2,0,secondary,707.7,0.05
10,6,1,10,1,primary,619.9,0.565
19,2,0,10,1,residential,968.9,1.0
11,3,0,9,1,secondary,770.9,0.67
1,0,0,5,0,secondary,693.0,0.05
6,6,1,7,1,residential,1251.4,0.224
7,3,0,9,1,residential,508.8,0.993
9,5,1,5,0,trunk,1040.1,0.376
3,0,0,11,1,residential,1865.2,0.096
14,6,1,4,0,trunk,322.3,0.528
0,3,0,12,0,primary,585.8,0.112
4,4,0,10,1,secondary,1524.9,0.064
5,2,0,8,1,tertiary,1916.2,0.235
13,4,0,11,1,residential,1105.9,0.681
18,4,0,12,0,secondary,1030.1,1.0
4,0,0,4,0,trunk,344.5,0.131
18,4,0,9,1,secondary,1195.7,1.0
1,0,0,6,1,primary,1573.0,0.05
21,2,0,10,1,tertiary,1883.5,0.526
1,5,1,11,1,residential,1050.1,0.097
1,2,0,12,0,primary,62.0,0.142
22,2,0,7,1,trunk,83.0,0.456
6,0,0,5,0,secondary,1839.4,0.341
15,2,0,4,0,secondary,249.6,0.781
3,0,0,6,1,tertiary,1169.9,0.069
4,4,0,2,0,residential,1210.7,0.05
3,4,0,7,1,trunk,1608.7,0.102
9,0,0,8,1,residential,668.1,1.0
4,0,0,6,1,trunk,640.1,0.147
18,0,0,2,0,residential,1657.8,1.0
0,0,0,2,0,tertiary,1793.0,0.073
23,3,0,1,0,trunk,800.8,0.137
6,4,0,5,0,tertiary,1281.8,0.475
19,3,0,4,0,secondary,164.7,1.0
18,3,0,1,0,primary,774.6,1.0
0,2,0,4,0,secondary,1599.1,0.14
11,3,0,12,0,secondary,1857.8,0.548
17,5,1,9,1,trunk,84.0,1.0
19,3,0,1,0,tertiary,853.0,0.886
10,2,0,2,0,residential,1161.8,0.553
6,1,0,12,0,tertiary,111.6,0.36
14,6,1,11,1,tertiary,244.5,0.627
18,1,0,6,1,secondary,1155.3,1.0
18,0,0,12,0,residential,1637.9,1.0
12,3,0,8,1,primary,1267.7,0.955
16,6,1,6,1,trunk,1708.5,0.729
22,0,0,5,0,secondary,1231.9,0.318
16,5,1,11,1,trunk,1194.6,0.679
17,6,1,11,1,tertiary,993.9,0.699
17,0,0,4,0,residential,96.2,0.91
14,3,0,4,0,primary,349.1,0.659
17,3,0,10,1,tertiary,1062.8,1.0
1,3,0,5,0,trunk,944.6,0.05
8,0,0,12,0,trunk,730.7,1.0
20,0,0,5,0,primary,672.9,0.807
7,5,1,12,0,residential,196.2,0.135
1,0,0,1,0,tertiary,1053.7,0.05
3,5,1,12,0,secondary,1379.9,0.125
21,2,0,9,1,primary,66.4,0.702
10,2,0,4,0,trunk,801.1,0.813
10,6,1,6,1,residential,202.7,0.44
22,6,1,12,0,trunk,1107.0,0.223
1,0,0,1,0,trunk,422.0,0.101
18,2,0,2,0,residential,1622.3,1.0
3,0,0,2,0,tertiary,1054.5,0.061
22,0,0,10,1,residential,1511.4,0.4
4,5,1,7,1,primary,306.8,0.122
18,2,0,9,1,primary,1837.9,1.0
1,0,0,2,0,primary,371.2,0.104
0,0,0,7,1,residential,1180.4,0.196
11,5,1,7,1,residential,1816.1,0.356
